"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_m2_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_m2_day_fill","logQ_m3_div_s","logDA_km2","logw_m","length_m","logwbkf_m","logd_m","logK_m_div_s","D50_m","StreamOrde","pred_annual_DOC","pred_annual_DO","no3_conc_mg_l","logRT_total_hz_s","logq_hz_total_m_s","totco2_o2g_m2_day","totco2_ang_m2_day"
"23103690",50020325,50019670,50089361,0.8037,0.0903276600106582,1.76,0,0,36.29,54.71,0.951,0.04,19.56,0.014315,0.8,13.36,0.0259915675286789,-2.4306838167574,1.12570567452317,0.46085558742543,951,0.693141573354012,-0.995552328098615,-4.0664757632602,0.0001616171,2,2.73837305068386,9.97303961527306,5.83740479939112,6.30352778695673,-6.68613277963085,0.0252727852171756,0.00071878231150326
"23103692",50020326,50019623,50137229,1.4589,1.92873893991776,4.79,45.84,0,0,43.35,1.593,0.04,3.36,0.032738,1.46,2.5,1.0760168493186,-1.47240815117805,0.39750549689802,0.0775390972654895,1593,0.356392921762228,-0.929376483341656,-2.56804169171855,0.0013597114,1,0.781818181818182,10.1488933296881,0.23108966703459,4.65948850736171,-4.85123698195618,1.07221814047091,0.00379870884768471
"23103696",50020327,50020328,50030510,1.9944,7.98875566361441,0.89,0,0.04,18.62,9.3,2.259,0.02,104.58,0.021228,1.99,72.6,0.0122406426199059,-1.69792185402888,1.86091149549917,0.847859770479538,2259,1.033129912362,-0.708466618190902,-4.13503113387871,0.000146612,4,2.0797565432526,10.1021744271762,2.02315229478926,6.97094258229856,-6.83505262737816,0.0121003514676037,0.000140291152302162
"23103700",50020328,50020329,50029702,0.0027,101.8834471309,0.89,0,0.04,18.62,9.3,0.054,0,104.64,0.021216,0,72.6,93.8946914672852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103702",50020329,50020335,50028935,0.0225,103.432213982325,0.9,0,0.04,18.64,9.3,0.041,0.01,104.68,0.021303,0.02,72.62,1.54876685142517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103704",50155892,50020349,50218813,1.1025,0.00160566273758917,0,0,0,0,7.51,2.481,0.08,2.48,0.032258,1.1,1.1,0.00160566273758917,-3.54795505972894,0.0423785981398762,-0.109395760176181,2481,0.192168155035603,-1.41857362850945,-4.40422499329776,6.17805e-05,1,0.781818181818182,10.4153109601501,1.08997226315683,6.00260439973835,-7.3585258894959,0.0015998104015973,5.85233599187479e-06
"23103706",50155893,50020349,50218812,0.9612,0.00118109317765925,0,0,0,0,1.22,1.659,0.06,1.66,0.036145,0.96,0.96,0.00118109317765925,-3.59371263549497,-0.0171862378681375,-0.140750028654947,1659,0.164623011784746,-1.44183271160938,-4.40422499329776,4.59602e-05,1,0.781818181818182,10.1974357144825,1.11734995831459,6.0388122951352,-7.48945498979339,0.00117658612143832,4.50705622092873e-06
"23103708",50155894,50020347,50218811,0.0261,0,0,0,0,0,0,0.044,0,0.04,0,0.03,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103710",50155895,50020347,50218810,0.0702,0.877078890800476,0,0,0,0,0,0.212,0.08,0.21,0.380952,0.07,0.07,0.877078890800476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103712",50020330,50020324,50078238,3.0789,24.2635065990157,5.21,54.29,0.72,0,25.32,1.038,0.04,13.82,0.064399,3.08,18.24,4.45805463132906,-0.966005453763942,1.26105340505796,0.532101130359664,1038,0.755731733524311,-0.942701278224069,-2.44534436438874,0.00203746327539414,3,0.781818181818182,10.1225077133957,0.304459666614848,4.62611397036481,-4.32831431155095,4.44175068886929,0.0163039424597614
"23103716",50020331,50020354,50137228,0.4428,0.00402799627062979,0,0,0,32.37,0,1.316,0.06,1.6,0.0625,0.44,0.56,0.00402799627062979,-3.84898520876258,-0.252665890384095,-0.264703903811737,1316,0.0557278784154297,-1.53378362016562,-4.40422499329776,2.6512e-05,1,3.24635371757612,9.85106593078513,0.77516264962362,5.99908913394614,-7.58335949266172,0.00379168679457049,0.000236309476059299
"23103718",50020332,50020354,50137227,0.7011,0.00732712377374239,0,0,0,46.99,0,1.466,0.05,2.45,0.04898,0.7,1.09,0.00454585520554055,-3.54795505972894,0.0373866525823772,-0.112023464904859,1466,0.189859681367292,-1.42052290055335,-4.40422499329776,3.64098e-05,1,3.25682624248289,9.54818794122903,0.755362847469074,6.12505170279433,-7.53910215724345,0.00422638521164672,0.000319469993893829
"23103720",50020333,50140761,50137226,1.791,0.00545775169651706,0.5,0,0,0,5.13,3.429,0.05,8.52,0.026995,1.79,3.26,0.000883935304964258,-3.05659344010578,0.5134306984441,0.138560836538672,3429,0.410001333989564,-1.23463557646645,-4.65996260691457,6.95245e-05,2,0.781818181818182,9.7336817231412,1.06295000937269,6.55907711142806,-7.60032627851896,0.000880163613283753,3.7716916805046e-06
"23103722",50155896,50019503,50218809,3.771,0.525956217298496,2.55,29.62,0.48,0,32.15,3.564,0.11,3.56,0.030899,3.77,3.77,0.525956217298496,-1.81960133074207,0.57645653240562,0.171736935921566,3564,0.439146980000262,-1.2100250308672,-3.54234160504611,0.000565393787014082,1,0.781818181818182,10.1077447266662,0.31011741165904,5.05106315783228,-5.20862601477921,0.524022966532039,0.00193325076645756
"23103724",50155897,50020344,50218808,2.9349,0.120108261704445,6.37,0,0,54.25,11.25,1.318,0.02,1.32,0.015152,2.93,2.93,0.120108261704445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103726",50020334,50020320,50137225,0.4536,5.46438166908656,1.59,21.38,0,0,52.69,0.898,0.09,6.65,0.069173,0.45,6.4,3.50318440163603,-1.37916309192436,0.805867712592634,0.292496434607109,898,0.545235811013736,-1.12044376057385,-2.66969185316945,0.00165661645231065,2,0.781818181818182,10.5705913379723,0.305963641322246,4.30659596847727,-4.34128909709541,3.49154461510566,0.0116397865303709
"23103728",50155898,50019669,50218807,1.7937,0.000416637419561548,0,0,0,0,83.59,3.458,0.06,3.46,0.017341,1.79,1.79,0.000416637419561548,-3.29268263983099,0.253749808139813,0.00186769845447951,3458,0.289914588145432,-1.33603666763539,-4.66735555156081,6.87978e-05,1,0.781818181818182,9.19785856078661,5.01878784097542,6.37389282029795,-7.91364016932525,0.000414572405376196,2.0650141853525e-06
"23103730",50155899,50019242,50218806,1.6083,0.000240000636472152,0,0,0,0,0,1.554,0.04,1.55,0.025806,1.61,1.61,0.000240000636472152,-3.34383517292904,0.206367061944969,-0.0230740531731837,1554,0.268002926517079,-1.35453884633194,-4.40422499329776,3.66898e-05,1,0.781818181818182,8.69243715129608,1.66931883292052,6.19666320148117,-8.16115090926274,0.000238676661363598,1.32397510855409e-06
"23103732",50155900,50140816,50218805,1.5066,0.00224882748756738,0,0,0.24,0.3,3.64,1.936,0.1,1.94,0.051546,1.51,1.51,0.00224882748756738,-3.37186385179647,0.177997963096566,-0.0380072318975207,1936,0.254883929738982,-1.36561651028917,-4.40881403019257,9.93498e-05,1,0.781818181818182,10.4725018238088,1.43582249112022,5.98336549226889,-7.19044028536473,0.00224070266432342,8.12482324396191e-06
"23103736",50020335,50020384,50028227,0.6678,103.445969850729,0.95,0,0.04,19.3,9.22,1.131,0.02,105.81,0.021265,0.67,73.29,0.0137558684044222,-1.69364907048109,1.86503761079605,0.850031711770125,1131,1.03503799176823,-0.706855438464668,-4.13821655354262,0.0001459496,4,2.45111880317761,10.1034665415244,1.86903626257975,6.95214645790931,-6.84588047448415,0.0135128930425982,0.000242975361823924
"23103738",50020336,50140752,50137224,1.4967,0.0545068877102501,2.44,0,0,0.01,12.55,1.334,0.04,7.85,0.016561,1.5,8.35,0.00521614777486308,-2.57947216889476,0.921650066036798,0.353442980225119,1334,0.598778164611617,-1.07523266703452,-4.24634418181289,0.0001251577,2,0.781818181818182,10.3651368432222,1.27970190426605,6.3875008858782,-6.82944494147879,0.00519675526162142,1.93925132416604e-05
"23103742",50155901,50019683,50218804,1.3347,2.7474291412584,7.41,77.34,0,0,15.24,1.742,0.07,1.74,0.04023,1.33,1.33,2.7474291412584,-1.71929521553044,0.125383660467707,-0.0657028167594746,1742,0.230552988867074,-1.0358373060953,-2.62127990681752,0.00131988270824419,1,1.24702351244757,11.1033986916066,0.218529450127016,4.38142979012422,-4.83343194293708,2.73703670534276,0.0103924359156365
"23103744",50020337,50020689,50137223,2.5911,0.00805386799737875,0.25,0,0,0,3.73,3.101,0.06,6.52,0.04908,2.59,4.22,0.00288374794166184,-2.93517125912005,0.625507942386483,0.197557053643289,3101,0.461830297963189,-1.19087126674751,-4.33893259356614,0.0001097247,2,0.781818181818182,10.3084917772833,1.03137577740383,6.22519594724799,-7.09420411963213,0.00287295369788195,1.07942437798897e-05
"23103746",50155902,50020338,50218803,3.6099,0.178429827094078,9.32,0,0,89.7,0.57,2.836,0.01,2.84,0.003521,3.61,3.61,0.178429827094078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103748",50020338,50020339,50106151,0.0018,98.9545547510311,7.93,0,0,78.09,4.17,0.023,0,6.82,0.007331,0,8.59,98.6519012451172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103750",50020339,50020340,50089360,0.0369,99.7739946390316,7.95,0,0,78.13,4.15,0.057,0.03,6.87,0.011645,0.04,8.63,0.819439888000488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103752",50020340,50020345,50078237,0.0135,99.7739946390316,7.98,0,0,78.13,4.15,0.059,0.02,6.93,0.01443,0.01,8.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103756",50155903,50020350,50218802,2.6568,0.00104970588424936,4.47,0,0,3.9,64.57,4.073,0.04,4.07,0.009828,2.66,2.66,0.00104970588424936,-3.13298177074644,0.424358862590329,0.0916744108817626,4073,0.368810983396156,-1.26941665496447,-4.40422499329776,5.47843e-05,1,0.853878539866636,9.65053765012846,5.74598099648694,6.29614973498487,-7.52432881167557,0.00104481492851384,4.89095573552412e-06
"23103758",50020341,50020350,50106150,3.2301,0.0289058534689505,2.83,0,0,30.07,56.09,3.165,0.02,17.76,0.012387,3.23,11.81,0.00669939580776269,-2.45805000440038,1.07214324150384,0.4326609172506,3165,0.668372179374933,-1.01646757211543,-4.49402835427598,8.80169e-05,2,2.08694554147996,9.94647382852274,3.62453853487258,6.88214141871016,-7.16367588429325,0.00661637618783355,8.30196199291388e-05
"23103760",50020342,50019635,50070121,0.4464,0.107053222179974,0,0,0,15.72,11.04,1,0.04,23.38,0.050898,0.45,9.56,0.0101105258921559,-2.59856511339793,0.980448806522443,0.384393984524908,1000,0.625969034900074,-1.05227273152963,-4.23193047889637,0.0001277483,3,1.70019645096348,10.1710057413118,2.65836727902618,6.36859022627761,-6.89483057200067,0.0100327693855436,7.77565066123875e-05
"23103764",50020343,50020330,50089359,1.3437,15.363298254043,7.02,49.82,1.07,0,23.42,1.205,0.02,8.4,0.053571,1.34,12.2,1.44644038873541,-1.12307347556643,1.08650219897037,0.440219313070241,1205,0.675012330961939,-1.01086063672564,-2.42683589836142,0.00176770289999535,2,0.781818181818182,9.83974329257615,0.317332039324516,4.67374953327526,-4.55979832256491,1.44078354148953,0.00565684724588211
"23103766",50155904,50020379,50218801,0.5238,0.0683437436819077,0,0,0,0,5.84,0.581,0.08,0.58,0.137931,0.52,0.52,0.0683437436819077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103768",50155905,50019622,50218800,2.3193,1.6553888537403,0,62.71,1.13,0,32.56,2.158,0.05,2.16,0.023148,2.32,2.32,1.6553888537403,-1.49912502596852,0.36535692799023,0.0606164474556694,2158,0.341526148087975,-0.941953802281295,-2.59679374087429,0.00136251886184653,1,0.781818181818182,10.9035508999304,0.15931648671339,4.62898397993346,-4.77232318148092,1.65066279252004,0.00472606122025541
"23103770",50020344,50020338,50137222,2.0448,0.124223678819792,6.93,0,0,69.67,6.78,2.638,0.02,3.96,0.010101,2.04,4.98,0.00411541711534686,-2.89474259707681,0.697203179653477,0.235296630691999,2638,0.494985019998482,-1.16287546298582,-4.40422499329776,1.90272e-05,1,3.18436239449754,9.68713653776298,1.32856957725117,6.79613814442361,-7.49894073778225,0.0038671800832603,0.000248237032086566
"23103772",50020345,50020384,50070120,0.5247,99.7823783735301,7.64,0,0,79.22,3.96,1.182,0.02,8.11,0.014797,0.52,9.17,0.00838373449855824,-2.62887701354854,0.962203542775508,0.374789880218966,1182,0.617531701109859,-1.05939720562389,-4.40422499329776,2.85941e-05,2,3.63763700729257,9.29837703741765,1.44991153278822,6.90439705420338,-7.31605286924849,0.0072956147414457,0.00108811975711254
"23103774",50020346,50020362,50089358,1.7982,0.246798002762703,1.42,0,0,3.5,46.7,2.232,0.03,23.12,0.021194,1.8,17.77,0.00718184546761642,-2.28078338521255,1.24972164211734,0.526136216135271,2232,0.750491476782195,-0.947126144331424,-4.2445390641534,0.0001254793,3,1.22612151304066,10.0071407730945,3.43455732222673,6.67845266272586,-6.88572270343841,0.00714238195318903,3.94635144273915e-05
"23103776",50020347,50020688,50137221,0.9261,0.879248731795741,0.44,0,0,0,0.79,1.634,0.12,1.89,0.10582,0.93,1.02,0.00216984099526518,-3.54795505972894,0.00962084081432493,-0.126639080006851,1634,0.177019668469003,-1.43136499112949,-4.41929621746623,9.78807e-05,2,0.781818181818182,9.88741977163796,0.980189845911316,5.88546939632205,-7.20830935097988,0.00216100366976128,8.83732550390578e-06
"23103778",50155906,50020348,50218799,1.8675,0.00164915972954151,0,0,0,0,0,1.958,0.07,1.96,0.035714,1.87,1.87,0.00164915972954151,-3.24692514074978,0.271260610487436,0.0110851904326685,1958,0.29801227784675,-1.3291989891524,-4.3760822040694,0.0001040812,1,0.781818181818182,10.636533238014,0.861309535637794,6.05269792063345,-7.30102999566398,0.00164347516428313,5.68456525838235e-06
"23103780",50155907,50020359,50218798,1.4319,0.0979296937584877,0,0,0,0,0,1.818,0.06,1.82,0.032967,1.43,1.43,0.0979296937584877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23103782",50020348,50020359,50063854,1.4787,1.12912405886252,0.26,0,0,0,3.82,0.444,0.02,23.25,0.019785,1.48,28.76,0.0136379938897649,-1.53469644725456,1.45872696466256,0.636154297872157,444,0.847143829672498,-0.865513023554944,-3.63636451996002,0.0002978435,2,0.781818181818182,10.4750975112753,0.648861852469822,6.17882657853197,-6.35713994741551,0.0135896667958389,4.83270939260066e-05
"23103784",50155908,50020357,50218797,0.9099,0.000943091049823304,0,0,0,0,5.54,2.35,0.09,2.35,0.038298,0.91,0.91,0.000943091049823304,-3.59371263549497,-0.041006334969674,-0.153288663355652,2350,0.153607653884275,-1.45113406544219,-4.61036265169499,7.46027e-05,1,0.781818181818182,10.3942956081188,1.5395640564454,6.11155005406252,-7.58169870868025,0.000939615033718401,3.47601610490287e-06
"23103786",50020349,50020355,50137220,0.6489,0.00447162661550682,0,0,0,0,3.48,1.149,0.05,5.29,0.035917,0.65,2.71,0.0016848707002584,-3.11659132397174,0.433385757417938,0.096426068116517,1149,0.372985377683138,-1.26589180173613,-4.66149171289435,6.93735e-05,2,0.781818181818182,10.3488250061946,1.16628351922172,6.5529458693809,-7.33161408331,0.00167858750048263,6.28319977576677e-06
"23103788",50155909,50019682,50218796,1.3959,1.29301336701831,5.42,61.12,0,0,33.46,1.813,0.06,1.81,0.033149,1.4,1.4,1.29301336701831,-1.70285707229856,0.14485430725293,-0.0554536844244679,1813,0.239556988388094,-1.02821990527707,-2.61385959948383,0.00131074602144669,1,0.781818181818182,10.8284668708474,0.237401361206016,4.43008055661146,-4.83368302330087,1.28904704986797,0.00396631715034307
"23103790",50020350,50020351,50089357,0.5625,0.032868736894154,3.02,0,0,24.32,55.68,1.064,0.02,22.9,0.012227,0.56,15.03,0.00291317754095412,-2.35762341598013,1.17685494549672,0.487779995886527,1064,0.716795025467166,-0.97557938364904,-4.65649490703301,6.98679e-05,2,1.8111566722612,9.96968394098545,3.73529179495289,7.18125078845255,-7.42481215507234,0.00288644502573832,2.6732515215802e-05
"23103792",50155910,50020351,50218795,2.1708,0.000539631593151622,1.78,0,0,1.91,25.33,2.131,0.04,2.13,0.018779,2.17,2.17,0.000539631593151622,-3.2257358015116,0.336619812907439,0.0454895490706924,2131,0.328236966003005,-1.30367730229066,-4.40422499329776,4.0157e-05,1,0.781818181818182,9.66162501985891,5.08588286041137,6.2984761915938,-7.80134291304558,0.000537238456541489,2.39313661013323e-06
"23103794",50020351,50020362,50078236,1.0773,0.0373036858157332,2.68,0,0,20.22,50.1,1.709,0.02,26.74,0.012715,1.08,18.27,0.0038953173284276,-2.27379725941302,1.26184550326538,0.532518082063413,1709,0.75609803115987,-0.942391977163267,-4.5389489038812,8.25728e-05,2,1.59495354816931,9.98662643521315,3.64019799943238,7.10068169567394,-7.2518119729938,0.00386628128559948,2.903604282812e-05
"23103796",50155911,50019505,50218794,1.3059,0.720910799295658,0,31.91,0.55,0,45.55,1.955,0.2,1.96,0.102041,1.31,1.31,0.720910799295658,-2.18246712772412,0.115909921877061,-0.0706896875909297,1955,0.226171956296693,-1.38986086308614,-3.51416492785011,0.000613083384999091,1,0.781818181818182,9.32177879055632,0.282967857726558,4.63036722868685,-5.09772585442474,0.717759357309776,0.00315144198588143
"23103798",50155912,50020378,50218793,0.4923,0.00078180910548695,0,0,0,0,3.29,1.049,0.14,1.05,0.133333,0.49,0.49,0.00078180910548695,-3.94589506840098,-0.307770164227244,-0.293710181881118,1049,0.0302454760708685,-1.55530092794074,-4.71549933345412,6.42473e-05,1,0.781818181818182,10.4673117192875,0.887129804461106,6.05978577635826,-7.66756154008439,0.000779021660863852,2.78744462309824e-06
"23103800",50020352,50019668,50089356,1.332,0.0888276171394618,2.38,0,0,36.42,45.16,2.053,0.04,24,0.013333,1.33,12.16,0.0323122081317149,-2.44758456330015,1.08499428620447,0.439425564528765,2053,0.674315012276449,-1.01144945175036,-3.90964070581056,0.0002019758,2,1.95034333641599,9.85324453246449,5.93226292162086,6.07272035417769,-6.43273830764613,0.0319547518249422,0.000357456306772716
"23103802",50155913,50020369,50218792,0.4302,0.00326188669451711,0,0,0,0,2.09,0.963,0.21,0.96,0.21875,0.43,0.43,0.00326188669451711,-3.94589506840098,-0.366329593948556,-0.324535215651016,963,0.00316527257387531,-1.57816741642304,-4.3267255979022,0.0001116451,1,0.781818181818182,10.4938890704927,0.889321022535086,5.511949780496,-7.07211658966929,0.00325024478856418,1.16419059529366e-05
"23103804",50020353,50020375,50106149,0.801,0.0203310062487353,0,0,0,4.59,3.24,2.01,0.04,6.34,0.044164,0.8,2.61,0.00516490351660425,-3.15001508173083,0.416490724794322,0.0875327104857315,2010,0.365172444331273,-1.272489032408,-4.40422499329776,5.52392e-05,2,1.8412497426168,10.3041706907245,1.10149756864268,6.30763789506612,-7.23062267392386,0.00512224596723496,4.26575493692828e-05
"23103806",50020354,50020375,50106148,0.2844,0.0218473623356823,0,0,0,37.2,0,0.925,0.04,4.97,0.052314,0.28,1.93,0.0104922422913102,-3.26920149913654,0.286276786466843,0.0189895387820768,925,0.304956353347557,-1.3233354214172,-4.40422499329776,4.5908e-05,2,2.9796245830006,9.61645684892546,0.774410907473078,6.29063841979381,-7.12901118623942,0.0100126116559948,0.000479630635315328
"23103808",50020355,50020358,50106147,0.009,0.00773110755463421,0,0,0,0,8.45,0.089,0.05,8.27,0.038694,0.01,4.3,0.00192523100881145,-2.91448665765039,0.633942890311289,0.201997116599279,89,0.465730952518354,-1.18757755922397,-4.49557535596603,8.78235e-05,2,0.781818181818182,10.5278990364354,1.20495803102289,6.35033881226479,-7.24872089601666,0.00191831582909343,6.91517971802012e-06
"23103810",50155914,50020370,50218791,2.5425,1.91188304432358,6.26,37.17,0,0,56.57,2.934,0.06,2.93,0.020478,2.54,2.54,1.91188304432358,-1.42738118080819,0.405260961594782,0.0816214877927993,2934,0.359979356316006,-0.92634235287191,-2.77294653964739,0.00122042893839282,1,0.781818181818182,10.5523906875445,0.273053558022186,4.71281709211629,-4.72692513341015,1.90557684755835,0.00630619676522398
"23103812",50020356,50020330,50137219,0.7704,4.44215371364369,0.24,69.7,0,0,22.73,0.994,0.06,4.38,0.091324,0.77,2.96,2.33775772356517,-1.73105127178822,0.471042213520949,0.116248008605933,994,0.390399216907635,-1.25118757854918,-2.76495433573429,0.00125711735767004,2,0.911863852877426,10.3365698058279,0.263780610647422,4.41173485144993,-4.71576697968436,2.32904935364548,0.0087083699196919
"23103814",50155915,50020311,50218790,2.2293,0.673378853494644,0,11.63,0,0,63.1,2.563,0.13,2.56,0.050781,2.23,2.23,0.673378853494644,-1.98804848750606,0.348168516025162,0.051568658196183,2563,0.333577544489556,-1.29916772476398,-3.46596927317667,0.000607757418339689,1,0.781818181818182,9.91495207239642,0.405788277694854,4.86004526536979,-5.1283146468519,0.670739171571035,0.00263968192360896
"23103816",50155916,50019507,50218789,2.0799,1.18958575097764,1.04,20.81,0.04,0,44.27,1.998,0.13,2,0.065,2.08,2.08,1.18958575097764,-1.84294715333384,0.318042454918434,0.035710634042117,1998,0.319646058660278,-1.3109314530193,-3.30794300874721,0.000809264811289451,1,0.781818181818182,10.7550422815156,0.368190078851814,4.64064934766359,-4.86112870455612,1.18572329051237,0.00386246046527214
